Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
2MASXJ09235371-3141305,10.010968328200001,0.019907145599999509,0.025417274310001403,0,9.907604758729585,0.033938633860413958,0.025942019509585634,0,9.3368942839714677,0.065070964818531252,0.13697087750146864,0,0.21179999999999999,0.030600000000000016,0.053899999999999976,0
2MASXJ09254750+6927532,10.3413438834,0.022123425699998478,0.10196974239999967,0,9.5322356003221707,0.17370853687782883,0.023064841672169933,0,10.268097788589737,0.0210856783102642,0.18486619088973733,0,0.8448,0.0058000000000000274,0.14219999999999999,0
2MASXJ09360622-6548336,9.60563334261,,,-1,9.4121587511199998,,,-1,9.0212738842699984,,,1,0.30459999999999998,,,1
2MASXJ09594263-3112581,10.724316033500001,0.018437380900000022,0.029320853300001559,0,10.006711538242527,0.042312922557472987,0.02593537195252793,0,10.631942338343267,0.020519192556733401,0.033778410943266834,0,0.80840000000000001,0.0077000000000000401,0.018499999999999961,0
2MASXJ10402231-4625264,10.5968790715,0.014196694999998982,0.030158180499999077,0,10.475228493717776,0.017802160382224486,0.033907646017775406,0,9.9848025384734367,0.079735937526564271,0.095469210773437396,0,0.24429999999999999,0.044600000000000001,0.037199999999999983,0
2MASXJ11454045-1827149,10.4924803155,0.0094355747999994577,0.071109018599999629,0,10.065932137535485,0.069909791664514387,0.028558722035485928,0,10.288707629529439,0.0092899144705604897,0.16467961832943878,0,0.62549999999999994,0.014900000000000024,0.12889999999999996,0
2MASXJ12005792+0648226,10.641156648099999,0.017475632200000035,0.020961760899998794,0,10.516275813562567,0.016912159337433508,0.024148989962567313,0,10.03892290422645,0.083107235873550067,0.085624891806450165,0,0.24990000000000001,0.042099999999999971,0.036400000000000016,0
2MASXJ12313717-4758019,10.802099650699999,0.0078501477000010311,0.033718395899999365,0,10.732386297945519,0.011892387854480546,0.042170126145519404,0,9.9732408017283802,0.08210874207162,0.16349354644838066,0,0.14829999999999999,0.036600000000000021,0.044299999999999978,0
2MASXJ12335145-2103448,10.1052281899,0.015961601599999042,0.03418209240000003,0,9.8335819719212285,0.033164081148770563,0.021126710081230016,0,9.7726811427899545,0.014874144470045536,0.11990739835995434,0,0.46500000000000002,0.015399999999999969,0.084699999999999998,0
2MASXJ12475784-5829599,9.6745207125199997,,,-1,9.4472236348100012,,,-1,9.1896288911199999,,,1,0.38799999999999996,,,1
